label,message
spam,Tones and graphics 4 ur mobile. 10p/msg wap.lwm.co.uk to see all Ó£1 to play. STOP? Text STOP to 62468. Customer service 0845 601 0790 Valid today only!
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,Did you watch the match last night? What a game! We won!
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,The restaurant was fully booked so I made a reservation for next week instead.
ham,That's so funny I literally can't stop laughing lol
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,Did you watch the match last night? What a game! We won!
ham,I've been searching for the right words to thank you for this breather.
ham,Sounds like a great plan! Really looking forward to it.
ham,Can you look after my cat this weekend while I'm away visiting family?
spam,You have been pre-approved for a personal loan of £5000. No credit checks needed. Call 0800 195 0089 today
ham,Can you pick up some milk on the way home? We're completely out.
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,Sounds like a great plan! Really looking forward to it.
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,Ok lar... Joking wif u oni...
ham,"Let me know when you've arrived safely, just to put my mind at rest."
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,Did you catch the bus? Or are you still at home waiting for me?
ham,What time do you want to meet up tomorrow at the gym?
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
ham,Can you help me move some furniture this Saturday? Won't take long.
ham,"Sure, let me know when you're free to talk this week."
ham,Did you watch the match last night? What a game! We won!
ham,Did you watch the match last night? What a game! We won!
ham,Thanks for the invite but I already have plans with the family.
ham,I just got back from the gym. So tired but feel great!
ham,Ok lar... Joking wif u oni...
ham,That's so funny I literally can't stop laughing lol
ham,I've got a spare ticket for the concert if you want to come?
ham,Just checking in to see how you're getting on with the project.
spam,"Our records show you may be due PPI compensation up to £4,200! Call us FREE 0800 197 3805 today. Stop msg reply STOP Reply STOP to opt out."
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,I just got back from the gym. So tired but feel great!
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Not feeling great today. Going to work from home if that's ok.
spam,"Todays Voda numbers ending 7876 are selected 2 receive a £350 award. If you feel this is not 4 U, dial 150 Freephone 0800 542 0825"
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,How was your weekend? Did you end up going to that festival?
ham,Just sent you the email with all the documents attached.
ham,Dinner tonight at 7? Let me know if that still works for you.
spam,WIN £1000 cash or a Sony DVD player! Click www.wintextprice.com to enter competition via the web. T&Cs apply. 18+.
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
ham,I've been searching for the right words to thank you for this breather.
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,I'm still at the library studying. Home around 6 for dinner.
ham,"Package arrived safely, thank you so much for sending it."
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,Did you catch the bus? Or are you still at home waiting for me?
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 5/9/03 This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
ham,Did you watch the match last night? What a game! We won!
ham,Flight landed early. See you at arrivals in 20 mins.
ham,Can you call me when you get a chance? Need to talk.
ham,Sounds like a great plan! Really looking forward to it.
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,Working late tonight so probably won't be back until 9.
ham,Just sent you the email with all the documents attached.
ham,That's so funny I literally can't stop laughing lol
ham,Just sent you the email with all the documents attached.
spam,You have been pre-approved for a personal loan of £5000. No credit checks needed. Call 0800 195 0089 today
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,That's so funny I literally can't stop laughing lol
ham,I finished the coding assignment. Can we review it together tomorrow?
ham,"I need to cancel our plans tonight, really sorry about this!"
spam,Claim your FREE gift now! 3 FREE text messages + Ringtone = 3 x 150p standard rate msgs. To stop receiving texts call 0845 355 5566 Reply STOP to opt out.
ham,Just checking in to see how you're getting on with the project.
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 5/9/03 This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU Reply STOP to opt out."
ham,"Reminder: doctor appointment at 3pm tomorrow, don't forget!"
ham,Just checking in to see how you're getting on with the project.
ham,Did you watch the match last night? What a game! We won!
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Dinner tonight at 7? Let me know if that still works for you.
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,No worries at all! See you tomorrow bright and early.
ham,"Package arrived safely, thank you so much for sending it."
ham,Not feeling great today. Going to work from home if that's ok.
ham,I'm still at the library studying. Home around 6 for dinner.
ham,How was your weekend? Did you end up going to that festival?
ham,Can you call me when you get a chance? Need to talk.
ham,I finished the coding assignment. Can we review it together tomorrow?
ham,Not feeling great today. Going to work from home if that's ok.
spam,You have been pre-approved for a personal loan of £5000. No credit checks needed. Call 0800 195 0089 today
ham,How was your weekend? Did you end up going to that festival?
spam,"URGENT! Your mobile was awarded a £2,000 prize on this week's prize draw! Tap here to claim: bit.ly/claim2000"
ham,Weather is gorgeous today! Fancy a quick walk at lunch?
ham,Just had the best coffee at this new cafe near the office.
ham,Fine if that's the way u feel. That's the way its gota b
ham,Can you call me when you get a chance? Need to talk.
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,No worries at all! See you tomorrow bright and early.
ham,I just got back from the gym. So tired but feel great!
ham,I finished the coding assignment. Can we review it together tomorrow?
ham,"Let me know when you've arrived safely, just to put my mind at rest."
ham,Dinner tonight at 7? Let me know if that still works for you.
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm
ham,Not feeling great today. Going to work from home if that's ok.
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,"Running a bit late, traffic is terrible. Be there in 10 mins."
ham,That's so funny I literally can't stop laughing lol
ham,How was your weekend? Did you end up going to that festival?
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,The meeting has been moved to Thursday at 3pm in the boardroom.
ham,Did you watch the match last night? What a game! We won!
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,Flight landed early. See you at arrivals in 20 mins.
ham,Can you pick up some milk on the way home? We're completely out.
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,Happy birthday! Hope you have an amazing day with lots of cake!
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k?"
ham,Just checking in to see how you're getting on with the project.
ham,Did you watch the match last night? What a game! We won!
spam,"Todays Voda numbers ending 7876 are selected 2 receive a £350 award. If you feel this is not 4 U, dial 150 Freephone 0800 542 0825"
ham,Just had the best coffee at this new cafe near the office.
ham,Just checking in to see how you're getting on with the project.
ham,I've got a spare ticket for the concert if you want to come?
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,That's so funny I literally can't stop laughing lol
ham,"Grocery list when you're at Tesco: milk, eggs, bread, butter, pasta"
ham,I've been searching for the right words to thank you for this breather.
ham,Just sent you the email with all the documents attached.
ham,I'll be at the station in 5 minutes. Can you wait by the entrance?
ham,Are we still meeting for lunch tomorrow at that Italian place?
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,That's so funny I literally can't stop laughing lol
ham,"Sorry I missed your call, was in a meeting all afternoon."
ham,No worries at all! See you tomorrow bright and early.
ham,Can you pick up some milk on the way home? We're completely out.
ham,What time do you want to meet up tomorrow at the gym?
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,Can you look after my cat this weekend while I'm away visiting family?
ham,Are you coming to the leaving party on Friday? Should be a good night.
ham,The kids absolutely loved the film. Thanks for the recommendation!
ham,Just had the best coffee at this new cafe near the office.
ham,Happy birthday! Hope you have an amazing day with lots of cake!
ham,"I need to cancel our plans tonight, really sorry about this!"
ham,Thanks for the invite but I already have plans with the family.
ham,Just sent you the email with all the documents attached.
ham,Hey! How are you doing? Haven't heard from you in a while.
ham,Not feeling great today. Going to work from home if that's ok.
